down (32).jpg,deadlift_down,483.25939,211.38678,-809.4471,495.12066,197.10406,-781.01555,501.13853,197.17245,-780.96794,507.18761,197.48401,-781.04416,477.72552,197.22225,-774.15741,472.40532,197.42897,-774.27437,467.68127,197.82203,-774.2514,523.37318,206.05835,-627.4366,467.21218,206.11311,-597.28748,496.54556,229.59617,-754.30862,475.61825,229.1688,-745.50598,589.6471,312.02142,-536.7033,433.3506,314.43094,-451.02951,621.04607,442.6065,-589.39857,417.68852,439.15675,-453.78605,636.22765,568.26997,-673.12248,405.7423,560.54963,-557.45617,648.78448,598.43864,-728.13133,393.05168,592.75073,-603.2476,634.14558,601.29268,-754.35318,407.50099,595.97963,-646.61659,624.22291,592.09288,-686.08177,414.13357,587.10217,-578.75145,573.06587,406.28935,-30.23677,489.91962,405.54348,30.25612,556.62128,493.90922,-523.0714,460.65182,469.42417,-412.32288,593.703,640.56374,-206.9945,471.16199,643.10283,-116.22611,589.72118,655.60093,-184.72586,489.87091,666.61473,-95.91125,598.84499,697.26105,-381.48293,435.93987,696.94463,-296.89026
down (33).jpg,deadlift_down,479.6069,215.59635,-827.0668,491.53069,199.02553,-800.30945,497.33284,198.83548,-800.25543,503.13919,198.99485,-800.35973,473.91384,200.38157,-793.22731,468.5717,200.54362,-793.35602,463.55812,200.67919,-793.34709,518.81157,206.66862,-647.95631,463.48381,208.52169,-617.6598,493.39947,231.69567,-771.66534,471.46275,232.7359,-762.7906,589.54651,311.16991,-547.69245,434.7435,312.30929,-467.07909,618.68805,439.58488,-591.45721,415.72849,435.56092,-475.72159,634.11846,561.96497,-661.84448,406.89968,557.99157,-575.65094,648.79318,592.03747,-713.55331,397.14806,591.84465,-618.71845,633.23944,595.06597,-739.43527,409.40685,593.61285,-660.38612,623.24291,587.50875,-674.36836,415.73112,586.51225,-595.90935,576.59924,398.71033,-26.83311,493.16425,398.84053,26.77972,573.31898,475.87001,-500.81562,455.49736,472.85465,-403.61877,593.31429,643.16334,-212.46469,470.77053,643.70918,-120.5254,586.8684,660.91737,-192.97806,489.37546,666.06065,-101.18286,595.69542,697.44764,-392.23682,433.66055,695.65794,-301.22189
down (34).jpg,deadlift_down,487.99995,205.15388,-795.41779,500.46265,189.77191,-771.78886,506.69704,189.52854,-771.72165,512.50954,189.68807,-771.80801,481.74965,190.38395,-764.72244,476.57112,190.02526,-764.85062,471.70197,189.71329,-764.84718,527.65312,195.72708,-631.53679,472.45674,196.40179,-601.49914,503.30082,223.25111,-743.97102,479.60884,221.89527,-735.14969,597.53998,299.72381,-525.49023,441.63246,302.71748,-456.90331,626.1795,430.39777,-554.66621,422.6218,430.28263,-463.00873,643.76045,555.79057,-610.53284,410.94425,545.06762,-550.28431,658.01552,587.62633,-656.23482,403.6533,584.91906,-589.31812,641.11893,592.01516,-681.22765,413.11913,585.70677,-627.71343,631.8998,583.17198,-622.15771,419.65218,577.35824,-568.54561,580.79784,382.93053,-20.97506,499.6104,384.03015,20.86137,593.8604,471.29313,-455.09392,456.85123,470.11348,-366.42075,594.22108,641.8618,-211.9034,467.79388,642.47901,-127.54766,585.63332,662.01794,-197.44284,482.76939,666.13579,-111.85732,604.19029,698.3111,-400.73868,427.2995,694.84277,-301.70202
down (35).jpg,deadlift_down,490.12791,207.26352,-790.86418,502.60452,192.89696,-764.77539,508.67817,192.78995,-764.72061,514.7625,192.91752,-764.80415,483.45585,193.15737,-758.93486,478.01476,192.93323,-759.07097,473.01243,192.97106,-759.07425,529.23805,199.51919,-618.58997,472.40555,201.16484,-594.2387,504.33338,225.07448,-737.80884,481.4772,224.40097,-730.68596,595.77686,307.30369,-516.94592,441.93924,309.30398,-451.68491,622.85847,442.49917,-546.88866,422.64111,438.26132,-456.98479,642.5544,561.74598,-609.34143,412.96783,556.88066,-541.5044,657.63954,594.27409,-655.41283,403.72643,592.68846,-580.73132,642.62306,598.37701,-681.76445,414.67552,594.11239,-619.33891,632.61181,588.88062,-621.88953,421.74313,586.04731,-560.0354,581.94283,390.35892,-22.29838,499.7818,390.74824,22.1938,595.40882,481.80499,-463.50082,454.94556,468.06856,-383.03802,596.17058,640.48765,-201.48249,466.39076,641.79193,-124.7307,588.69637,660.32862,-185.05707,484.51653,667.70637,-106.8406,604.13403,699.57251,-387.19082,422.03236,694.06724,-297.08523
down (36).jpg,deadlift_down,513.56853,269.7186,-956.87401,521.15013,250.25671,-930.97069,526.55205,248.90125,-930.98511,532.07691,247.11563,-931.1692,503.64838,251.40053,-929.28314,496.84269,250.89847,-929.38477,490.10395,250.26761,-929.4059,538.06385,242.69176,-740.96596,477.4427,246.27509,-734.66881,521.78032,282.31432,-883.10471,501.4896,285.26977,-881.36406,595.15991,322.10004,-595.36781,434.25549,324.64323,-522.5132,635.71453,449.22697,-637.89024,405.21133,448.89575,-527.3299,645.52368,577.03156,-746.30699,401.47976,566.78154,-667.56065,656.64436,609.22975,-809.93752,394.27818,602.53547,-722.49367,642.92068,611.19475,-843.52745,410.11826,603.89863,-772.19254,634.40472,601.53026,-762.31049,416.13827,591.5233,-691.36826,580.03876,422.21995,-24.99203,493.88954,425.81553,25.25342,586.76098,484.83911,-598.23097,450.83412,481.59286,-484.75189,601.26465,640.88496,-227.55175,469.7551,637.29741,-140.63878,600.84576,651.58397,-202.3521,486.09985,660.09627,-117.80816,603.00018,697.43996,-435.94418,439.12861,691.94551,-345.21999
down (37).jpg,deadlift_down,472.03339,224.79967,-779.55627,483.04329,206.41118,-763.04314,489.62475,206.61406,-762.94472,496.29025,206.55629,-763.03406,465.46741,206.69628,-754.63318,460.76492,206.91833,-754.75662,456.91685,207.03845,-754.75044,515.12398,211.81267,-639.95247,460.97389,211.28943,-607.00325,488.70407,242.4941,-731.64101,467.69337,244.8061,-721.93527,588.96351,301.52377,-543.5725,431.926,303.00634,-447.72614,617.57927,438.93557,-570.49927,413.75011,430.22023,-437.03651,641.82083,565.4894,-611.53664,409.91707,557.31694,-499.66564,654.77493,596.99711,-656.05728,400.77103,591.62184,-528.92677,641.64421,599.5044,-674.0934,411.12919,594.18187,-565.91053,632.98195,588.26513,-620.64301,416.85101,582.65429,-516.76464,581.29738,363.63995,-30.49562,499.65881,372.21864,30.26469,589.19628,461.1694,-402.36156,456.31935,467.84776,-292.61211,592.04884,637.28308,-190.94378,470.10727,644.16408,-76.97012,583.66283,658.35297,-179.17715,493.94844,666.16356,-62.08252,606.19072,696.44136,-366.9521,433.49377,696.34468,-224.78449
down (38).jpg,deadlift_down,914.15131,392.14261,-819.6888,919.09912,382.53734,-802.23434,923.43163,381.25674,-802.22389,927.57416,379.82311,-802.37587,908.27942,383.73931,-802.86316,903.98148,383.504,-802.96181,899.8436,382.64222,-803.00392,933.50021,374.6128,-652.96768,891.02844,378.48862,-658.75343,920.52376,401.39442,-759.43321,907.53998,401.2389,-761.04942,971.11984,418.65176,-499.33964,856.70135,427.48721,-474.40517,977.87155,505.70558,-516.982,841.91864,514.36345,-494.12445,994.31587,572.97276,-609.79088,828.20045,582.66609,-596.64955,1001.67915,594.0923,-657.96082,819.96315,600.35889,-641.15936,993.07922,594.90748,-679.2009,830.03502,602.12571,-673.13972,987.44492,587.89125,-621.63261,833.9991,596.90399,-613.61061,942.62421,453.13115,-5.06559,880.89447,455.0465,5.34829,964.00482,521.315,-398.30177,856.56761,525.70747,-360.66074,951.89453,634.79236,-177.87977,874.07501,634.21952,-139.7209,944.13887,648.06976,-165.76946,885.39902,647.32583,-127.11197,954.7789,669.32904,-347.30648,869.00398,668.11269,-305.74162
down (39).jpg,deadlift_down,620.09735,270.81825,-653.66119,626.37993,257.20174,-637.26738,630.40283,256.23321,-637.31976,634.36058,255.12846,-637.51015,614.51042,257.54481,-638.98232,609.80274,256.78147,-639.05006,604.91028,255.93615,-639.05365,640.65094,252.80953,-502.1841,593.89229,254.04759,-510.22739,625.88421,279.42786,-599.49669,612.323,279.83881,-601.83887,681.98776,307.86844,-373.00922,552.2044,308.2156,-374.19025,696.68076,387.08937,-390.05024,536.98303,388.25435,-380.44273,711.19881,467.26969,-470.51102,532.70943,465.47025,-458.06053,719.44862,486.09305,-508.89095,522.3983,486.45452,-492.75517,709.1748,487.02577,-534.5771,532.67845,487.1731,-522.15137,704.4091,480.5056,-482.90501,538.16399,479.95324,-471.54366,649.00833,370.66356,1.39629,582.99446,374.91197,-1.27563,664.88998,417.64217,-401.37367,571.09489,422.00727,-360.00549,661.56456,540.65703,-176.18298,583.27171,539.52669,-150.66928,654.34547,555.8622,-161.44108,590.27241,555.67427,-137.92601,677.02255,566.33363,-316.83523,564.34124,570.4862,-302.53937
down (4).jpg,deadlift_down,657.57339,316.3328,-727.57652,664.92195,305.84159,-718.79425,669.11911,304.56955,-718.74832,673.57628,302.91223,-718.88542,653.09135,305.92843,-716.6581,648.97423,304.51484,-716.73431,645.09789,302.4028,-716.71074,681.84341,295.16869,-604.05762,639.82185,292.99921,-596.09039,665.14252,324.62128,-679.03175,650.8905,323.21204,-676.66656,713.14079,325.98367,-461.85055,611.37096,323.97014,-429.95163,736.37543,396.86965,-480.70599,589.79023,396.75017,-431.97598,737.8334,462.06106,-564.20815,579.32068,460.50705,-514.50001,743.57857,480.79369,-605.84221,572.25594,481.35567,-551.05217,733.79929,482.22741,-624.21318,582.66285,480.81343,-576.23768,729.19594,475.89649,-574.22535,587.26635,476.57477,-528.03173,689.43405,341.27028,-0.31735,633.61137,344.25751,0.56819,722.0047,408.05643,-309.49972,608.61488,407.28494,-284.69122,712.99004,516.08851,-113.25735,608.68538,515.10936,-98.66119,707.23755,527.92315,-101.03422,613.66524,530.67638,-86.76639,717.4884,545.7519,-253.82299,604.56207,546.69866,-233.44755
down (40).jpg,deadlift_down,615.34435,338.40957,-676.45111,618.86101,327.15702,-666.68396,623.69373,324.98172,-666.7028,628.456,322.67352,-666.88789,608.32043,329.48492,-658.96629,605.3054,329.25817,-659.04633,602.12791,328.80969,-659.09828,638.70258,315.03442,-547.59666,600.28664,322.74073,-512.88063,624.88548,344.1381,-627.25121,614.03614,345.56656,-617.1941,691.48239,344.25726,-432.55234,583.96679,354.72326,-353.00911,716.22841,428.93071,-472.30698,582.20783,426.74113,-330.8112,732.00699,499.9202,-552.21062,583.51147,491.41605,-413.81165,740.6955,518.20467,-596.82514,577.85114,509.66529,-443.50861,731.4222,518.83055,-617.04784,583.73962,509.9966,-474.6056,725.73334,513.18516,-562.38544,587.88311,504.42455,-428.36899,685.7933,408.89272,-15.7194,630.04128,414.73874,15.93092,694.97047,440.70565,-422.84275,615.0396,448.09533,-352.9657,698.3326,539.82666,-182.90241,628.92639,548.49621,-134.69792,696.16196,549.36516,-168.19906,637.11388,561.64933,-121.9153,694.62555,584.5714,-327.97752,615.7716,583.86974,-280.4685
down (41).jpg,deadlift_down,620.52132,263.07471,-655.48241,626.97613,248.59546,-637.25716,631.04866,247.32435,-637.32201,635.06542,246.0265,-637.5359,614.48479,250.48549,-639.27971,609.45038,250.3508,-639.36424,604.29859,250.09428,-639.38274,640.42694,244.01819,-498.53275,592.48009,249.43748,-508.31879,626.69548,272.07989,-600.6826,611.91975,274.44811,-603.55499,684.19884,306.18081,-373.10143,550.47436,304.41914,-373.51036,699.14909,387.87343,-392.0261,536.65009,385.67775,-379.15565,711.67419,468.0868,-477.5391,529.47914,462.43592,-462.12963,718.71368,488.24079,-516.38069,519.17645,484.78572,-496.9849,709.8204,488.34859,-542.5877,528.58727,485.37735,-527.51354,704.9984,481.0296,-490.26844,533.58528,476.93444,-476.37108,651.07597,367.91522,3.25375,582.51678,371.73318,-3.1281,664.42795,420.46596,-406.88492,571.41335,425.58224,-370.8078,660.97389,541.48903,-168.44709,581.42998,541.84098,-148.33181,654.7229,556.15278,-152.78471,589.49013,557.74635,-135.01459,676.56799,567.4217,-309.36481,563.13629,571.61681,-304.7443
down (42).jpg,deadlift_down,667.4054,258.88117,-703.17383,675.54543,245.73693,-685.49339,680.23872,245.208,-685.47318,684.82933,244.76655,-685.63614,660.2021,247.53828,-680.82726,655.01541,248.22729,-680.88692,650.7151,248.76534,-680.84442,695.86472,249.09892,-559.11888,647.84576,254.19512,-538.55858,677.96753,271.29261,-654.66316,660.59021,272.81924,-648.67882,746.25229,327.37865,-441.38741,619.26392,330.34284,-402.59251,775.68863,429.72546,-468.48225,604.45427,429.87712,-411.91319,785.51384,530.02604,-532.76665,595.68825,523.30005,-485.46036,794.04472,556.47361,-570.7539,588.84705,548.9727,-519.1338,783.75664,558.75366,-595.87318,600.52773,550.31024,-548.64319,776.81953,549.82543,-544.25385,607.34386,542.11174,-499.51874,726.0257,387.80236,-5.0427,656.18484,389.41903,4.99831,752.90405,462.00213,-397.15824,634.84306,459.24843,-354.07104,751.18629,604.57476,-179.53262,640.03304,601.06012,-137.68247,742.19215,616.97069,-166.02812,651.45714,618.59447,-124.04811,766.45905,643.19007,-346.45355,609.14406,636.93117,-302.97449
down (43).jpg,deadlift_down,630.67394,295.22585,-651.81259,637.005,282.81525,-633.99666,641.17805,281.25294,-634.04186,644.89998,279.79792,-634.21074,625.03918,284.93158,-634.38221,620.40905,284.6449,-634.47838,616.12621,284.02978,-634.51435,650.76942,277.98867,-499.32449,607.13543,282.27016,-502.09244,636.81908,303.62484,-599.08882,623.11535,305.93076,-599.87904,689.99458,331.40821,-375.56751,569.04915,331.28073,-370.47668,700.81848,405.89654,-397.06089,554.71905,405.19587,-385.87284,712.76009,474.06469,-492.00108,550.92537,475.49626,-476.35818,718.54462,492.70673,-533.34442,542.91553,494.90481,-512.98927,710.65697,492.54284,-555.9507,552.70405,495.21582,-541.5493,707.20207,486.46337,-503.66051,557.10377,488.77479,-490.205,658.77174,394.58882,3.62329,597.30415,395.98726,-3.37848,674.29977,439.84434,-405.95722,590.10735,442.61933,-373.63716,667.22046,546.21157,-171.99638,597.52533,546.02604,-148.71874,660.40283,560.66206,-157.24562,603.88134,562.76423,-135.78901,684.96292,570.07563,-311.91549,577.77771,571.8216,-300.96533
down (44).jpg,deadlift_down,663.5231,252.73346,-784.47327,673.54782,239.55813,-763.0806,678.42812,239.51054,-763.0648,682.68135,239.82386,-763.26073,657.64214,239.79539,-757.97096,652.74345,239.97368,-758.04298,649.12125,240.1483,-758.00552,693.34457,245.81439,-618.19012,647.58133,246.82265,-595.91194,674.39384,267.02331,-729.06746,656.42365,268.20766,-722.55302,746.67465,326.9881,-495.49274,616.79089,328.64399,-439.95354,777.91016,430.10277,-536.90845,600.78438,434.10652,-453.70682,784.85924,532.50831,-618.79993,592.61303,525.13172,-545.43144,792.93594,559.51241,-666.54182,586.94038,553.00858,-586.02562,782.16583,560.64966,-693.79257,596.9735,554.72717,-620.25585,776.77315,554.39007,-632.14306,602.71431,546.01939,-562.58278,727.62238,393.63374,-13.22641,656.39038,393.38788,13.26846,751.26976,472.3719,-455.80597,630.09331,466.07815,-402.93346,750.18311,599.4593,-197.8883,637.48219,598.4337,-143.14954,743.41896,616.05153,-181.7787,649.72443,617.82994,-126.19088,759.77493,640.88033,-378.84628,603.88649,634.58134,-318.69898
down (45).jpg,deadlift_down,669.40231,250.91535,-729.71352,678.98422,237.26596,-711.35834,683.95691,237.04698,-711.34148,688.4462,237.14607,-711.53152,662.50107,238.12403,-706.07399,657.4157,238.26224,-706.12869,653.43269,238.58438,-706.09207,698.77686,242.16421,-583.13347,651.31454,244.91755,-560.14526,680.19943,263.92808,-680.62004,662.0771,266.062,-673.90411,750.59822,322.97721,-469.91951,622.10655,322.50935,-419.12514,775.04013,429.23687,-503.37116,607.51854,428.90707,-430.44399,788.16376,531.90449,-564.94232,598.00987,519.21773,-506.30611,795.65491,558.77791,-604.86683,591.98223,549.36932,-540.69328,784.95354,560.97835,-630.32154,602.34436,550.58782,-570.73463,779.96498,553.51996,-576.71398,608.86089,542.10847,-520.99659,728.02299,382.9246,-10.1682,657.67181,385.22015,10.08707,753.62335,474.22507,-404.673,630.8543,464.54676,-348.88306,750.97191,606.65337,-177.32544,638.45917,598.6736,-124.58099,743.65562,620.12209,-163.26036,651.41548,617.89989,-110.64676,765.07568,644.4593,-344.77062,605.01945,636.72368,-288.17989
down (46).jpg,deadlift_down,652.15034,287.15575,-561.25874,661.96686,272.98161,-557.84252,667.77992,272.33826,-557.83955,672.21924,271.77764,-558.03295,645.53833,273.79586,-550.28137,641.97144,273.49721,-550.29346,638.88317,273.19921,-550.27344,682.63611,270.2326,-480.75916,639.43523,272.66903,-445.70267,665.11475,298.89323,-528.08281,646.50818,300.96954,-518.0117,740.67352,329.73211,-380.63725,612.85015,333.03974,-337.46609,770.35995,433.20602,-404.89338,598.13057,433.07505,-344.1,778.97408,535.53539,-432.04639,588.24196,526.39094,-385.03426,787.60376,563.09704,-457.276,580.6366,551.59405,-404.85783,776.04149,565.3888,-475.41142,593.59612,556.3347,-426.48548,768.56537,557.25789,-439.51904,599.529,546.71252,-394.47388,725.57716,385.28087,-5.90815,657.75314,386.33642,5.67865,746.90269,465.84731,-307.53674,632.8418,457.22179,-246.60345,749.64973,603.32215,-121.68606,639.01653,595.68395,-85.68229,743.44803,615.06726,-108.90161,650.74188,613.68895,-75.12511,758.78235,643.17338,-245.45969,611.49727,633.96941,-212.0405
down (47).jpg,deadlift_down,666.35986,248.89099,-796.45645,674.89471,236.82371,-772.26112,679.9601,236.71924,-772.25754,684.38873,236.80303,-772.435,659.33823,237.63187,-767.64778,654.35226,238.12652,-767.72438,650.52818,238.53743,-767.69897,694.81392,242.05791,-620.98289,648.21922,245.6073,-600.65052,677.88162,262.39394,-739.97742,659.35631,263.83195,-734.0551,747.3967,327.73751,-495.25127,617.21447,330.29563,-447.23598,773.62434,432.02392,-537.03156,603.22792,429.46565,-463.30502,787.71378,533.60583,-630.54199,592.24281,522.25408,-565.89508,795.60043,561.18349,-679.4281,586.20983,550.48907,-608.80127,786.49277,563.05902,-708.90556,596.76453,551.79112,-645.48645,780.67116,554.46741,-645.00595,603.32752,543.77882,-584.32209,725.41122,391.43909,-7.21671,655.93697,391.19203,7.28239,749.20059,464.97711,-464.16954,633.99086,459.2086,-419.55086,752.56966,603.45338,-188.08332,640.03456,598.38538,-148.60138,746.4724,616.86687,-170.56074,650.60257,616.54724,-130.96827,763.61023,645.40742,-380.92934,611.93165,635.52999,-339.49333
down (48).jpg,deadlift_down,910.93147,384.22683,-765.38223,916.50963,372.97301,-747.48177,920.4126,371.77945,-747.5103,923.98438,370.41461,-747.70981,904.67728,374.11649,-746.81786,900.04593,373.65184,-746.8531,896.59073,372.95219,-746.8309,932.04544,365.76765,-603.0172,891.23169,370.30354,-600.02064,917.36839,392.12282,-707.64671,904.59633,393.22961,-706.77315,968.37189,415.12708,-454.33315,856.73141,417.44996,-432.67105,981.03523,500.22456,-462.43015,843.66539,502.50079,-438.07137,993.83942,574.81383,-544.07887,833.71605,570.60246,-533.10249,1001.31546,595.79827,-588.25348,825.42618,592.27956,-575.47997,993.17192,597.68706,-613.67134,835.06172,593.21528,-608.76793,988.24104,590.68727,-556.42708,839.67247,586.78588,-550.02045,937.34581,455.23048,0.5656,882.40616,455.44046,-0.31509,965.51628,525.06623,-367.25548,855.72479,526.61852,-337.77119,952.13486,633.95092,-118.54416,873.77296,634.47993,-95.37134,944.23309,645.7677,-103.22678,883.67836,649.23079,-79.98088,955.16937,668.58703,-278.61317,865.55519,669.30174,-252.62989
down (49).jpg,deadlift_down,911.86539,381.19846,-740.65826,917.67319,369.3398,-722.21275,921.52092,368.24687,-722.23335,925.01915,367.13802,-722.42737,905.59807,370.2626,-722.28401,900.69901,369.61638,-722.32498,896.9059,368.7949,-722.30247,932.80106,363.61459,-578.75557,891.09749,366.53644,-579.33819,917.85629,389.72986,-683.54324,904.5829,390.66507,-683.72581,967.94556,415.44843,-433.34923,855.7354,415.11596,-419.83467,981.08315,500.17675,-442.95296,843.04428,501.75462,-430.05291,996.0466,573.26034,-527.96883,830.21118,573.23493,-521.12812,1003.9579,591.66497,-570.16499,821.23169,593.25777,-562.1286,995.96878,593.84687,-594.92073,830.53856,594.01124,-593.2653,991.88377,587.97017,-540.20092,834.84062,588.38323,-536.87603,937.12349,454.61619,2.29674,881.21666,454.18712,-2.07292,965.41504,523.85722,-372.25685,859.34555,525.79597,-346.38222,952.31377,632.39635,-107.5853,874.79324,633.28444,-90.002,947.16667,642.19761,-90.26308,885.01648,647.41136,-73.54671,953.56796,667.9127,-261.34954,867.72362,669.15205,-247.89949
down (5).jpg,deadlift_down,664.19006,312.97744,-763.9093,669.32846,302.8865,-751.39862,673.43361,301.80403,-751.35567,677.64809,300.14256,-751.51558,658.62442,302.76484,-750.19119,654.55498,301.71281,-750.26878,650.57236,300.34621,-750.22995,685.28244,293.20516,-621.53625,642.61864,293.90739,-617.67548,669.28223,321.00347,-710.14595,657.26402,321.2568,-709.0506,715.44167,325.14639,-470.06531,615.10864,324.81631,-445.7864,733.61649,399.54151,-479.05014,595.94219,393.26956,-448.04714,740.98709,462.31413,-569.3972,581.36974,457.98264,-541.55556,746.61163,481.49158,-611.93748,574.39636,476.1793,-582.06799,735.36018,482.3377,-633.13744,581.85066,476.85368,-608.3387,730.34706,476.52357,-580.44983,586.52637,472.56339,-555.91286,693.65494,339.76318,1.70642,638.53264,343.73953,-1.55168,724.71588,410.33571,-327.79881,610.26073,409.41668,-301.92249,713.6261,515.74532,-95.47399,610.30785,516.7749,-82.28719,709.24721,528.21128,-80.10725,615.04139,529.97292,-67.64815,717.84294,545.58977,-240.22577,603.25951,548.658,-225.1557
down (50).jpg,deadlift_down,709.41147,316.51122,-727.99538,712.64053,303.49079,-705.96397,713.82957,302.83942,-706.08192,715.07156,302.01624,-706.38496,705.19218,302.56766,-729.2469,699.8484,301.27672,-729.27116,693.18306,299.74351,-729.22699,704.88533,297.29862,-550.38403,669.68201,293.72543,-650.14244,702.43683,327.15401,-663.31772,690.78232,326.43584,-692.63016,697.7668,329.23429,-332.7795,588.4832,329.75485,-561.70174,701.98074,419.28253,-200.21738,545.05394,435.05439,-566.53088,702.67212,497.67483,-189.65532,529.35558,542.43343,-583.07487,707.05658,518.14506,-197.30793,524.20429,568.63483,-634.10389,701.6993,517.13586,-247.86562,536.97777,573.99882,-651.26442,696.92307,510.53501,-206.41685,540.12463,565.80585,-590.8614,594.86855,356.57799,80.82217,533.37547,356.45639,-80.56381,672.53922,433.8695,-79.1311,572.85351,450.97804,-300.09739,644.88068,567.52028,29.74766,557.42359,595.38311,-147.68835,630.1226,583.64121,38.22722,542.35054,607.80169,-133.8797,691.32523,613.77942,-31.31711,593.95226,637.61812,-224.5989
down (51).jpg,deadlift_down,664.78249,251.55724,-688.97789,674.0361,239.18013,-672.99286,678.84811,239.21264,-672.97577,683.44368,239.22605,-673.14613,658.40218,239.39061,-667.52243,653.51257,239.40267,-667.58133,649.36974,239.51747,-667.54837,695.07301,244.32072,-555.0576,647.56737,246.36002,-530.86926,675.19539,264.98352,-643.54523,657.52029,266.40301,-636.5321,747.11952,322.41547,-444.2643,620.75268,325.59576,-396.85638,773.59505,427.17706,-470.25719,608.18623,428.57155,-402.16389,786.49094,530.53682,-520.54272,597.96093,521.60683,-471.99997,795.63316,556.92955,-555.94231,590.6078,548.97999,-503.35426,783.76022,559.126,-580.09834,601.8272,549.96383,-531.7382,777.30537,550.86509,-531.18519,608.87928,542.96318,-485.32616,726.51543,384.22751,-9.48763,658.11935,385.48609,9.39095,751.23978,467.38423,-368.65578,634.27177,459.12578,-328.64243,752.44431,605.6276,-165.56295,639.82666,598.17192,-120.82907,745.44785,617.70149,-153.78412,650.59853,615.42273,-108.0164,766.38535,645.49956,-329.72855,607.20959,636.22779,-278.41244
down (56).jpg,deadlift_down,816.86295,381.06362,-328.38123,818.61206,369.36314,-339.61281,821.25259,367.6685,-339.58813,824.22379,365.76001,-339.63089,814.96887,370.78733,-314.73745,814.75014,370.55889,-314.88205,814.54742,370.16574,-314.93412,839.65591,360.6185,-335.96642,828.06885,364.8966,-226.54903,827.43973,386.76604,-323.18722,823.49419,387.66516,-291.10584,901.21544,401.79718,-361.35693,850.48477,414.22719,-94.15607,933.99025,487.42832,-374.24614,866.02097,484.02513,-47.25873,950.18097,571.86254,-364.29459,870.57487,550.03889,-89.01482,952.5766,592.99182,-406.63078,868.75092,564.18717,-88.03334,942.53975,595.18939,-403.80123,874.33105,565.9446,-126.75568,941.80054,588.18011,-364.95266,877.54425,561.34532,-105.43577,1002.93282,438.14884,-85.80009,962.84264,446.0632,85.80906,924.28497,512.20824,-171.36141,880.71091,509.05692,12.65533,950.94971,616.76886,-74.85845,920.85289,601.71278,86.97985,961.4711,632.38459,-66.99268,933.33473,616.43184,92.29822,910.69214,651.22468,-121.47938,890.05928,641.12044,57.44142
down (58).jpg,deadlift_down,657.04544,272.93805,-712.39075,666.25298,257.88506,-701.70944,671.50116,257.12025,-701.70479,676.07307,256.40893,-701.93268,650.04723,259.27927,-694.64569,645.79353,259.29245,-694.66774,642.78885,259.14242,-694.6096,685.43518,256.72875,-581.97132,641.51756,260.80352,-549.27784,668.83804,283.15141,-662.81288,650.52078,285.2451,-653.39165,740.86037,329.50187,-443.05851,612.8429,327.501,-392.62405,766.76331,436.38652,-458.69423,600.74776,430.47438,-386.69533,778.6869,533.77491,-510.3418,591.23425,522.93025,-454.93816,788.44139,561.75014,-545.4607,579.53453,552.40112,-486.08902,776.15524,562.75959,-573.81866,594.29344,555.27117,-516.19946,768.74664,556.4092,-522.52453,599.38171,546.21989,-469.06738,720.49797,381.55981,-6.25886,653.47145,384.17318,6.29472,747.31712,466.96456,-379.22649,631.59996,450.07313,-355.30396,752.41478,604.85882,-161.46065,638.8982,599.26789,-143.60329,746.69662,619.55123,-147.20325,652.64076,618.98191,-129.26962,759.20898,642.92833,-325.79445,610.19287,634.56212,-306.86794
down (59).jpg,deadlift_down,700.32005,310.54423,-716.3739,701.28357,297.74378,-697.14394,702.28981,296.4766,-697.27867,703.28125,295.03183,-697.54585,694.48746,298.35116,-720.29724,689.68987,297.74722,-720.36682,683.69576,297.26013,-720.41954,690.86227,290.43601,-557.24712,659.23279,293.54314,-661.35979,695.48172,319.24023,-657.967,685.75615,319.2033,-688.13889,693.82835,325.27419,-385.7346,572.27459,328.60116,-562.59266,697.77496,421.961,-333.57372,538.55145,446.42545,-598.78071,695.34721,505.33423,-417.38255,516.46618,553.17583,-660.63438,700.53528,529.64109,-451.12789,510.30209,576.81544,-719.00978,691.34636,527.87895,-493.34011,529.41345,580.48157,-742.68234,686.71669,519.60435,-436.38515,533.01159,573.1043,-672.9525,617.92854,386.28681,64.32642,548.84315,390.18309,-64.12744,668.36052,445.06688,-244.9539,559.96593,458.67538,-407.68795,631.72722,567.43286,-75.55177,545.3318,604.15514,-217.06095,614.89594,585.74119,-63.37437,530.14698,625.45149,-202.21495,678.61076,609.35772,-184.40292,579.25453,645.57106,-350.52277
